cluster,gene,logfoldchanges,pvals_adj,scores
0,axo21.E9A,-1.5574266,8.785121836337349e-51,-15.015076
0,axo29.E8B,-1.2429299,7.455670914728145e-51,-15.026034
0,axo2.A4,-1.1723478,6.16016362273762e-51,-15.038759
0,axo29.E4A,-1.2999947,6.064918032256627e-51,-15.039873
0,axo14.D1A,-1.1208484,5.0662442965961776e-51,-15.051862
0,axo9.H4A,-1.4949054,3.344750350039942e-51,-15.079384
0,axo29.G4A,-1.5961552,2.807550306823637e-51,-15.0910225
0,axo3.C1,-1.0358015,2.6767445876701697e-51,-15.094253
0,axo15.D11,-1.5645077,1.9474925182702182e-51,-15.115301
0,axo29.F3A,-1.5155487,1.3811344624923787e-51,-15.138003
0,axo16.E2,-1.4121196,1.0310728232639247e-51,-15.1573
0,axo29.G10A,-1.3710345,8.940740728625735e-52,-15.166745
0,axo15.E6,-1.4000372,5.5576256691428e-52,-15.1980095
0,axo21.B4A,-1.7144085,4.341352084466655e-52,-15.214265
0,axo15.C2B,-1.6976213,4.197285989886223e-52,-15.216556
0,axo29.H4A,-1.2572888,4.15027648225416e-52,-15.217376
0,axo29.F5A,-1.3080426,4.085381094025265e-52,-15.21849
0,axo15.E3B,-1.5978612,3.552712986457338e-52,-15.227711
0,axo8.A2B,-1.4847685,3.31608650660678e-52,-15.232301
0,axo29.C11A,-1.3641628,2.844052216584514e-52,-15.242418
0,axo3.A12,-1.4029677,2.440013091288458e-52,-15.252508
0,axo9.C8A,-1.2513783,2.050443410788736e-52,-15.263943
0,axo21.D3A,-1.8408943,1.5691847896453386e-52,-15.2814665
0,axo10.A9,-1.5572511,9.49492786737205e-53,-15.314252
0,axo8.D11A,-1.23006,9.232459908995848e-53,-15.316157
0,axo12.A10,-1.8680325,8.911672221519167e-53,-15.31854
0,axo13.H1B,-1.5944309,8.793257664936086e-53,-15.319492
0,axo10.D10,-1.475856,7.120149595384792e-53,-15.333289
0,axo2.D8,-1.2031064,6.138154746505851e-53,-15.343007
0,axo15.A9B,-1.216421,5.499126736858445e-53,-15.3502245
0,axo21.C6A,-1.7623385,4.61258020228108e-53,-15.361709
0,axo10.E9,-1.4643513,3.970623115770548e-53,-15.371504
0,axo10.A7,-1.5487794,3.731160691164723e-53,-15.375617
0,axo7.G6B,-1.3551546,2.680143815201551e-53,-15.397114
0,axo6.A12B,-1.5187888,2.450676874858296e-53,-15.402986
0,axo21.A3A,-1.5152522,2.0481367960491657e-53,-15.414666
0,axo3.G6,-1.1936103,1.7963670687593483e-53,-15.423222
0,axo8.B7B,-1.4978548,1.3657576795004153e-53,-15.44099
0,axo29.G6A,-1.2987791,1.140676066621897e-53,-15.452684
0,axo6.F2B,-1.5539263,1.0622575579762798e-53,-15.457358
0,axo10.A12,-1.5706724,1.0577628233662228e-53,-15.457716
0,axo29.E6A,-1.2621489,8.909965530042881e-54,-15.468849
0,axo15.A12B,-1.4994344,6.023684488089066e-54,-15.494116
0,axo14.E8A,-1.2529298,5.162955118714883e-54,-15.504107
0,axo21.D1A,-1.5389762,4.5910646999997363e-54,-15.511731
0,axo15.F6,-1.3309373,3.3701504714153743e-54,-15.5316515
0,axo15.A5B,-1.5670483,3.0208975920175145e-54,-15.538749
0,axo21.H3B,-1.2476411,1.6541990692274503e-54,-15.577384
0,axo10.A12B,-1.8939635,1.6084391755541136e-54,-15.579262
0,axo14.E9A,-1.2195786,1.4047630258539086e-54,-15.587999
0,axo3.B8,-1.1527731,1.0336051036286562e-54,-15.607675
0,axo21.B5A,-1.8217975,8.058285101242947e-55,-15.623636
0,axo9.C10A,-1.4140698,4.7487600294054725e-55,-15.657394
0,axo15.B4B,-1.3974395,4.285843767154065e-55,-15.664002
0,axo21.G5B,-1.6224855,3.770629392221798e-55,-15.672228
0,axo21.F9B,-1.8379561,3.6227201054644705e-55,-15.674856
0,axo21.G10A,-1.8365483,3.508344168646115e-55,-15.676979
0,axo3.E7,-1.2908571,2.914802007252903e-55,-15.688834
0,axo3.E8,-1.418888,2.3947426038983027e-55,-15.70139
0,axo15.A2,-1.9332722,1.6913755073827165e-55,-15.723518
0,axo21.H5A,-1.7430083,1.2187354192379561e-55,-15.7443495
0,axo9.H7A,-1.2690512,1.0116395012126587e-55,-15.756211
0,axo21.B12B,-1.8388456,9.910103366696547e-56,-15.757599
0,axo6.E12B,-1.5751672,8.510712856564028e-56,-15.767303
0,axo9.C9A,-1.3347927,8.345393956182206e-56,-15.768627
0,axo2.E4,-1.3418283,8.041986374250562e-56,-15.771052
0,axo16.G6,-1.2993425,4.804214871561629e-56,-15.80364
0,axo16.A7,-1.3141644,4.509277776853332e-56,-15.807718
0,axo29.F4B,-1.9637173,2.830211506157594e-56,-15.837126
0,axo14.C11A,-1.4549932,1.752001820066971e-56,-15.867346
0,axo9.D6A,-1.4441751,1.5058846620470349e-56,-15.876931
0,axo15.C11B,-2.1682172,1.0577268513177428e-56,-15.899164
0,axo11.E11B,-1.8894497,8.857715744762438e-57,-15.91036
0,axo12.H7,-1.7661601,7.697744998541095e-57,-15.919231
0,axo2.E6,-1.7535218,7.030310895520174e-57,-15.924991
0,axo15.B6,-1.4896473,5.82142075517487e-57,-15.936874
0,axo16.A2,-1.5190332,3.975445173583103e-57,-15.960782
0,axo7.C8B,-1.3771136,3.739139467875171e-57,-15.964691
0,axo10.G10,-1.6633155,3.2589140832656586e-57,-15.9733515
0,axo29.H4B,-1.917466,1.372483439749948e-57,-16.027275
0,axo7.C5B,-1.4206007,1.2329567511115511e-57,-16.034023
0,axo6.F8B,-1.6199983,1.158169738163595e-57,-16.037996
0,axo3.B7,-1.1759939,9.9320151686365e-58,-16.047625
0,axo10.A10B,-1.8265811,9.800890467784748e-58,-16.048534
0,axo2.C2,-1.5535647,3.742113563635531e-58,-16.108274
0,axo10.A3,-1.6340834,3.521299291284291e-58,-16.112122
0,axo21.H10A,-1.7915456,2.724479101291964e-58,-16.128061
0,axo2.C4,-1.525665,2.5948406409894975e-58,-16.131159
0,axo9.G5A,-1.2769719,2.507795010094743e-58,-16.133352
0,axo16.D3,-1.4694813,1.9562678917312417e-58,-16.148767
0,axo21.E10A,-1.3563443,1.6522243254174358e-58,-16.15927
0,axo9.G4A,-1.3834296,1.5465125348895117e-58,-16.163431
0,axo8.C1B,-1.5936823,1.4220894960425896e-58,-16.168688
0,axo10.E6,-1.5449765,1.26376730159294e-58,-16.176044
0,axo29.C12A,-1.3552196,1.076696083971061e-58,-16.185993
0,axo21.D5A,-1.7892247,7.928418629790545e-59,-16.204905
0,axo15.C12B,-1.4238195,6.082243215467595e-59,-16.22128
0,axo10.A1,-1.3003339,5.058649387706215e-59,-16.23268
0,axo29.C1B,-1.7230394,5.032370620944609e-59,-16.233086
0,axo11.G1B,-1.6305057,4.904959804503341e-59,-16.234747
0,axo3.F4,-1.4223058,4.098047204320903e-59,-16.24586
0,axo3.G1,-1.3111911,4.07955724638327e-59,-16.246223
0,axo15.H12B,-1.5135641,3.579332081532537e-59,-16.254332
0,axo15.B12B,-1.5297322,2.848621557564867e-59,-16.268408
0,axo3.E10,-1.5055343,2.7709696265351643e-59,-16.270187
0,axo10.G9B,-1.6081988,2.2543358073025732e-59,-16.282904
0,axo21.E11A,-1.981823,2.15055292335033e-59,-16.285875
0,axo21.C6B,-1.7042307,2.1349677524977165e-59,-16.286407
0,axo29.A12B,-1.5827936,1.5814702127795288e-59,-16.304842
0,axo10.G7,-1.565113,1.5389823427161196e-59,-16.306595
0,axo9.H2A,-1.5150247,7.7872489373128e-60,-16.34825
0,axo14.F4A,-1.4831996,5.151269462264145e-60,-16.373503
0,axo21.F9A,-1.7969195,5.059279226148943e-60,-16.374687
0,axo15.H4B,-1.4045485,4.652651480172266e-60,-16.379871
0,axo11.A8B,-1.6161672,4.337172916871061e-60,-16.38423
0,axo15.B7,-1.3200566,3.9893223457873987e-60,-16.3894
0,axo14.G3A,-1.3793726,3.576548515475765e-60,-16.396128
0,axo21.E2A,-1.5494636,3.3119761108081716e-60,-16.400885
0,axo4.F1,-1.4194638,3.1588426581414287e-60,-16.403849
0,axo15.D12,-1.8203175,2.616660174396087e-60,-16.415459
0,axo15.A2B,-1.869811,2.4459444131500153e-60,-16.419641
0,axo3.E12,-1.3823965,2.2209967749316124e-60,-16.425583
0,axo15.G12B,-1.8398492,1.6919177400622005e-60,-16.44217
0,axo3.C2,-1.4106185,1.6356832991685915e-60,-16.444305
0,axo7.F6B,-1.4302477,1.5586162405923235e-60,-16.447319
0,axo9.C7A,-1.5668654,1.426892119220299e-60,-16.452757
0,axo21.D7A,-1.7135266,1.425033999646769e-60,-16.452925
0,axo4.G2,-1.4476296,1.2389246886345625e-60,-16.461487
0,axo12.G7,-1.4587767,1.2039665363839009e-60,-16.463308
0,axo14.G1A,-1.307845,1.1075032709363765e-60,-16.46845
0,axo15.G3,-1.5056996,1.0689147001023986e-60,-16.470686
0,axo16.A1,-1.5419639,1.0640745438548935e-60,-16.47105
0,axo15.E8B,-1.4554583,4.7492790349386426e-61,-16.519867
0,axo16.F6B,-1.699364,4.640640592842291e-61,-16.521353
0,axo10.H2B,-1.6878012,4.236964065409445e-61,-16.52693
0,axo14.H9A,-1.5161391,4.0845736181766045e-61,-16.529228
0,axo10.G4,-1.4711199,4.060369284388766e-61,-16.529676
0,axo21.E5B,-1.8387531,3.637843268453122e-61,-16.536388
0,axo21.C11A,-1.3042706,2.925219755807263e-61,-16.54961
0,axo3.D7,-1.375851,2.471986071916272e-61,-16.559834
0,axo10.A11B,-1.8504673,2.243920372913455e-61,-16.565748
0,axo21.G5A,-2.0382717,1.899704854649374e-61,-16.575851
0,axo16.E8B,-1.3844697,1.8492221963722975e-61,-16.57756
0,axo21.A4A,-1.7965038,1.7406384839105333e-61,-16.58129
0,axo21.H6B,-1.6622919,1.606246348926801e-61,-16.586206
0,axo12.D9,-1.7689947,1.606246348926801e-61,-16.586248
0,axo3.H9,-1.429809,1.294542727436379e-61,-16.599344
0,axo21.C3B,-1.9543597,1.2300188924514798e-61,-16.602505
0,axo3.E2,-1.2329516,1.2151806734906576e-61,-16.603325
0,axo16.G10B,-1.487049,1.0889843501723516e-61,-16.609995
0,axo16.A3B,-1.5969777,8.102511560172847e-62,-16.627813
0,axo15.C7B,-1.9333676,7.404858456339982e-62,-16.633299
0,axo21.B11B,-1.401992,7.292347774370372e-62,-16.634308
0,axo21.F2B,-1.8962663,6.0388742004196975e-62,-16.645695
0,axo15.F4B,-1.4537474,3.536541893806768e-62,-16.677786
0,axo15.B5B,-1.4265804,3.355171373322422e-62,-16.681023
0,axo29.B4A,-1.2688589,2.3869884715012873e-62,-16.70144
0,axo14.F5A,-1.4870017,1.754713285127014e-62,-16.719883
0,axo15.E5B,-1.5376651,1.6637264288776166e-62,-16.723148
0,axo29.B9A,-1.2109607,1.232665686272251e-62,-16.741098
0,axo12.A8,-1.5606657,6.352512743624449e-63,-16.780603
0,axo2.G1,-1.5162271,4.992537143567337e-63,-16.794996
0,axo2.D12,-1.5336103,4.7180372366364714e-63,-16.798443
0,axo14.B7A,-1.5382693,4.027292357983023e-63,-16.807922
0,axo16.A10,-1.4516562,3.072789855900822e-63,-16.824045
0,axo13.D7B,-1.5300336,2.9639682786321494e-63,-16.826273
0,axo14.F8A,-1.3766322,2.0066220309804296e-63,-16.849453
0,axo21.H1B,-1.9807417,1.8419257925315654e-63,-16.854609
0,axo16.D11,-1.4400481,1.735995383813781e-63,-16.858204
0,axo21.E9B,-2.0859773,1.7237486537933395e-63,-16.858715
0,axo29.A6A,-1.5733286,1.1910239922178463e-63,-16.880646
0,axo21.C3A,-1.7443929,9.983014804196684e-64,-16.891157
0,axo21.B6B,-2.074934,9.629345948527897e-64,-16.893377
0,axo3.C8,-1.4591814,8.530712006910786e-64,-16.900616
0,axo21.G12B,-1.9876058,4.898032088516467e-64,-16.933393
0,axo21.H3A,-1.8719201,4.653198331647219e-64,-16.936504
0,axo8.C11A,-1.3793231,4.222932514537205e-64,-16.942307
0,axo21.C2B,-1.6593498,4.123202768461491e-64,-16.943806
0,axo4.G9,-1.4795854,2.30666041287143e-64,-16.978027
0,axo7.B1B,-1.6615881,2.2026189344298066e-64,-16.98083
0,axo21.C2A,-1.8116122,2.0904892349994417e-64,-16.98399
0,axo21.C7A,-1.6256894,1.9185671471041115e-64,-16.989119
0,axo29.C4B,-1.9675387,1.87315076326993e-64,-16.990618
0,axo21.D2A,-1.785105,1.8369119686168033e-64,-16.991858
0,axo14.D5A,-1.5793986,9.845102824427976e-65,-17.028587
0,axo10.G6,-1.4431341,6.440086272582676e-65,-17.053503
0,axo16.F5B,-1.4070268,6.279578878516844e-65,-17.055073
0,axo12.C4,-1.5463905,5.576890538321014e-65,-17.062101
0,axo21.A10A,-1.6068844,3.5916013771143932e-65,-17.08788
0,axo8.G3A,-1.5358887,3.4216522819942587e-65,-17.090801
0,axo15.H9B,-1.4733948,2.358305777828637e-65,-17.112585
0,axo8.F12A,-1.6217301,2.205581002982148e-65,-17.11658
0,axo12.B3,-1.75974,2.098530149299955e-65,-17.11957
0,axo21.G2B,-1.8898783,2.0911196945338395e-65,-17.119871
0,axo21.B8B,-2.080414,2.0175935141696303e-65,-17.122051
0,axo15.C1,-1.5174094,1.3784845387339415e-65,-17.144304
0,axo13.C1B,-1.6042796,1.2889125115240504e-65,-17.148306
0,axo16.C8,-1.3887606,1.1420358262675219e-65,-17.155432
0,axo12.D6,-1.9697051,1.0683017261706958e-65,-17.159405
0,axo14.F11A,-1.5501473,1.0159718858571926e-65,-17.162416
0,axo2.H12,-1.3418655,7.819126325571913e-66,-17.177713
0,axo14.C9A,-1.503986,7.196276888356364e-66,-17.182625
0,axo15.A10B,-1.3697736,6.944969473317219e-66,-17.184782
0,axo15.G6B,-1.6745986,6.582833389982806e-66,-17.187984
0,axo3.F9,-1.5455971,6.582833389982806e-66,-17.188005
0,axo8.F11A,-1.6276604,6.116204052100275e-66,-17.192442
0,axo9.F12A,-1.4568688,5.988076604677557e-66,-17.193766
0,axo13.G9B,-1.6879689,5.408422025245803e-66,-17.199762
0,axo15.G4B,-1.510347,5.284225906681004e-66,-17.201206
0,axo7.G5B,-1.6305735,5.251043155083482e-66,-17.20167
0,axo15.C9,-1.4564034,4.251682620591058e-66,-17.213993
0,axo21.F12B,-1.5146314,3.821606585067894e-66,-17.220264
0,axo16.B2,-1.4947737,2.807460184266714e-66,-17.238203
0,axo21.E7B,-1.8746064,1.8778845204201862e-66,-17.261536
0,axo15.F3,-1.535832,1.6946262401930602e-66,-17.267561
0,axo2.B7,-1.603389,1.5763349586705057e-66,-17.271835
0,axo29.E1B,-1.7564121,1.5030597359508357e-66,-17.27468
0,axo10.D2,-1.3052207,1.381561049756106e-66,-17.27964
0,axo21.F5A,-1.7277167,1.1335903772382441e-66,-17.291145
0,axo21.D5B,-2.043242,1.1188153017556301e-66,-17.292
0,axo8.B9A,-1.5051875,1.1117783326208709e-66,-17.292463
0,axo21.D4A,-1.744282,7.100246529856555e-67,-17.318388
0,axo21.A1A,-1.7166983,5.761233996848015e-67,-17.33051
0,axo14.G11A,-1.546966,4.259343616229703e-67,-17.347971
0,axo4.H10,-1.6111709,2.370695892033001e-67,-17.3817
0,axo21.B5B,-1.7180605,2.2637206890832013e-67,-17.384449
0,axo2.H6,-1.5396602,1.7818445652670876e-67,-17.398266
0,axo14.A12A,-1.4217869,1.6110305938394212e-67,-17.404137
0,axo21.F3B,-1.8044341,1.5473154285409068e-67,-17.406548
0,axo21.B2A,-1.7071128,1.5110569217232107e-67,-17.408005
0,axo15.F2,-1.6372317,9.239158965313593e-68,-17.436249
0,axo3.C6,-1.471991,8.560081822035531e-68,-17.440712
0,axo21.B4B,-1.8407563,6.78505411625895e-68,-17.454088
0,axo9.A11A,-1.3648437,6.3681990603851215e-68,-17.45781
0,axo14.F12A,-1.5276244,5.646652693797772e-68,-17.464773
0,axo15.F4,-1.6939437,5.5642947888454425e-68,-17.465714
0,axo14.D12A,-1.4161456,5.112482961079536e-68,-17.470646
0,axo12.B1,-1.9142503,4.721556286502809e-68,-17.475285
0,axo15.A1B,-1.6645904,4.081476799487115e-68,-17.483692
0,axo29.H1B,-1.461626,3.7989542659361116e-68,-17.487883
0,axo14.G7A,-1.5397321,3.001615799114297e-68,-17.501406
0,axo15.B9,-1.4064674,2.2238589166917645e-68,-17.51858
0,axo29.H1A,-1.6206924,1.507986217984275e-68,-17.54077
0,axo10.B3,-1.4562443,1.3927679216070526e-68,-17.545387
0,axo15.D10B,-1.5797744,1.3264544090782317e-68,-17.54826
0,axo3.A7,-1.3902668,1.2601786066342057e-68,-17.551273
0,axo11.F2B,-1.5831623,1.2224349560796909e-68,-17.5531
0,axo11.C10B,-1.6070626,8.247328910250302e-69,-17.575537
0,axo21.B8A,-2.0210235,5.634804285747599e-69,-17.59723
0,axo9.A2A,-1.4241339,4.783714194270689e-69,-17.606606
0,axo16.E9B,-1.6079121,3.4449276274515177e-69,-17.625286
0,axo29.B2A,-1.6388171,3.297344448565954e-69,-17.627863
0,axo3.F3,-1.5644531,3.297344448565954e-69,-17.6279
0,axo2.C3,-1.5251789,3.0324739415391944e-69,-17.632803
0,axo21.G6B,-1.6535627,2.7796307716363657e-69,-17.637827
0,axo21.G3B,-1.471201,2.1536225087389165e-69,-17.652346
0,axo3.C3,-1.492424,1.8643286828510091e-69,-17.660593
0,axo15.C2,-1.4202762,1.2683015326682912e-69,-17.682426
0,axo29.D12A,-1.5666126,1.1862197495228344e-69,-17.6863
0,axo21.C1A,-1.9238069,1.1600806749262252e-69,-17.68766
0,axo21.B12A,-1.8247968,1.1118951159135067e-69,-17.690153
0,axo21.A7B,-1.6124494,1.0726220282295641e-69,-17.692284
0,axo16.H6B,-1.4307705,6.935225964813362e-70,-17.716942
0,axo7.C3B,-1.5309721,6.663323160766143e-70,-17.719296
0,axo13.G5B,-1.6146264,2.8828498124139437e-70,-17.766472
0,axo15.C6,-1.568765,2.0537403451817916e-70,-17.785593
0,axo2.G4,-1.5696796,1.988525164657282e-70,-17.787506
0,axo13.B3B,-1.680628,1.653122418094425e-70,-17.79796
0,axo21.B3B,-2.0108166,1.5499530359519173e-70,-17.801674
0,axo16.C3,-1.5011588,1.3739656706668633e-70,-17.808527
0,axo10.B1,-1.6462191,1.1204467841042973e-70,-17.820045
0,axo16.B1,-1.553462,7.47351021798407e-71,-17.84279
0,axo11.A5B,-1.5822239,7.348965144240523e-71,-17.843834
0,axo15.D2B,-1.5336269,7.042181532693521e-71,-17.846321
0,axo16.A4B,-1.6539683,5.27201884856751e-71,-17.86259
0,axo11.D1B,-1.6179905,5.0295857584215215e-71,-17.865324
0,axo8.G3B,-1.5595185,3.991209812127802e-71,-17.878328
0,axo3.D3,-1.5707947,3.5666390052004193e-71,-17.884705
0,axo29.H3B,-1.6172516,3.3346984318186507e-71,-17.888557
0,axo9.E10A,-1.4197742,3.240523402146564e-71,-17.89026
0,axo29.A4A,-1.4127573,3.164890181616134e-71,-17.891684
0,axo13.B2B,-1.5901133,2.350440976759222e-71,-17.90836
0,axo21.A12B,-1.4023643,2.1874860210825795e-71,-17.912466
0,axo21.C8B,-1.4530597,1.9687359878778097e-71,-17.918434
0,axo3.B5,-1.54289,1.7485211323460865e-71,-17.92514
0,axo29.C8A,-1.3272384,1.5058453212405947e-71,-17.933556
0,axo8.C1A,-1.4084811,9.62960286860749e-72,-17.9585
0,axo16.D3B,-1.7815835,8.311824894545101e-72,-17.966774
0,axo21.F4A,-1.9139802,6.919324458891345e-72,-17.977055
0,axo9.D12A,-1.6247239,5.502566032351054e-72,-17.989862
0,axo16.D11B,-1.4443322,5.251984888165132e-72,-17.992554
0,axo15.H5B,-1.6703436,3.7046073801393097e-72,-18.01199
0,axo21.A9B,-1.8638216,2.9959677169203274e-72,-18.023846
0,axo8.B7A,-1.6173295,2.7467394201858283e-72,-18.028757
0,axo21.H12A,-1.87239,2.491209045572019e-72,-18.034264
0,axo29.B6A,-1.5854723,2.3042304431010054e-72,-18.038685
0,axo16.C4,-1.5475684,1.712171649749044e-72,-18.0552
0,axo8.F4A,-1.5916151,1.5020808366214116e-72,-18.062536
0,axo21.H2A,-1.8001885,1.2765225807030502e-72,-18.071625
0,axo15.B10B,-1.7531843,1.2307647531371057e-72,-18.073748
0,axo15.G8B,-1.8126731,1.2028865708005827e-72,-18.07512
0,axo3.A6,-1.6562941,1.0176151253536422e-72,-18.084454
0,axo15.A7,-1.5712959,8.24066822468744e-73,-18.09619
0,axo15.C4B,-1.5667465,8.067184222139048e-73,-18.097473
0,axo16.E12B,-1.7130297,7.631707893655541e-73,-18.10064
0,axo29.D3B,-1.6142801,7.579238364590582e-73,-18.10113
0,axo3.B9,-1.4892353,7.096558623200632e-73,-18.104864
0,axo2.F1,-1.5231196,7.009353390779986e-73,-18.105656
0,axo12.E10,-1.7465096,5.013537255957624e-73,-18.12421
0,axo14.F2A,-1.5455524,4.17945540080025e-73,-18.134329
0,axo12.D3,-2.0945413,4.1185916244766536e-73,-18.135246
0,axo15.C3B,-1.601035,3.784303375855712e-73,-18.14001
0,axo7.H7B,-1.6558304,3.2131423571009616e-73,-18.149113
0,axo15.D5B,-1.5932354,3.182137858691149e-73,-18.149757
0,axo2.H5,-1.6267103,3.0408656960128665e-73,-18.152363
0,axo15.B6B,-1.541815,1.6605557352885985e-73,-18.185675
0,axo21.D8B,-1.5822752,1.4936010115838322e-73,-18.191595
0,axo8.E11A,-1.6578345,1.349590057582035e-73,-18.197264
0,axo8.C12A,-1.4289416,1.2390865142822028e-73,-18.202055
0,axo21.B9B,-1.6575686,9.962218424305002e-74,-18.214115
0,axo21.C11B,-1.8285189,9.709354915980232e-74,-18.215635
0,axo8.D2B,-1.6408089,6.591423918431306e-74,-18.236935
0,axo15.A7B,-2.0133662,5.2749591395918484e-74,-18.249226
0,axo16.D7,-1.6370572,5.034496606059005e-74,-18.251888
0,axo10.H8,-1.4231461,4.562860279492394e-74,-18.257374
0,axo15.D11B,-1.8713372,3.6869512310410116e-74,-18.269125
0,axo15.E10B,-1.6152083,3.573836683736035e-74,-18.270939
0,axo14.H3A,-1.5968982,3.4624173509155387e-74,-18.272781
0,axo2.B11,-1.576546,3.4360082262868877e-74,-18.273315
0,axo13.G3B,-1.9210913,2.8201685584336437e-74,-18.284203
0,axo29.F10A,-1.574396,2.5200332371818313e-74,-18.290453
0,axo3.E11,-1.5842338,2.482565485357195e-74,-18.291386
0,axo21.A6B,-1.9025614,2.1561256535678137e-74,-18.299183
0,axo8.E6A,-1.7101198,1.714087192863287e-74,-18.311796
0,axo13.H11B,-1.7425362,1.6090295080298631e-74,-18.315355
0,axo14.B6A,-1.566039,1.2733171712557255e-74,-18.328205
0,axo21.G1A,-1.88624,1.2370404782255777e-74,-18.329895
0,axo15.C9B,-2.089552,1.2211510644509098e-74,-18.330715
0,axo9.A7A,-1.3896393,9.72562839177761e-75,-18.343206
0,axo15.A3B,-1.5187262,8.7529623319318e-75,-18.34905
0,axo14.E5A,-1.5856646,8.37934927000146e-75,-18.351538
0,axo21.C4B,-1.83647,6.682277800065602e-75,-18.363947
0,axo10.F5,-1.4311308,6.004803549301234e-75,-18.369867
0,axo15.B5,-1.626995,5.71792894262805e-75,-18.372643
0,axo21.G8B,-1.9144486,4.626986899358482e-75,-18.384247
0,axo8.G11B,-1.5207006,3.893750195443174e-75,-18.393719
0,axo11.G2B,-1.5151519,3.6693900991287677e-75,-18.397055
0,axo21.C1B,-1.9374362,3.4423215867558023e-75,-18.400635
0,axo21.E12B,-1.7134672,3.067247113270356e-75,-18.407003
0,axo2.A7,-1.6098393,2.0794706106021146e-75,-18.428165
0,axo4.H1,-1.6637907,2.076517881347335e-75,-18.42836
0,axo11.F7B,-1.7608335,2.0088182056843702e-75,-18.430273
0,axo15.A6,-1.636293,1.8169699690273749e-75,-18.435823
0,axo14.B3A,-1.5861639,1.692023594936456e-75,-18.439796
0,axo16.H5,-1.6589537,1.054603260427966e-75,-18.465462
0,axo9.D5A,-1.424044,1.0510761425069217e-75,-18.465763
0,axo11.B5B,-1.5772231,8.47798224651992e-76,-18.477486
0,axo12.C6,-1.8831459,8.336341170717761e-76,-18.478516
0,axo8.C5A,-1.879217,8.159926920096025e-76,-18.47979
0,axo16.F12,-1.5734335,7.082089807373213e-76,-18.487555
0,axo15.B1B,-1.5588212,7.058534357489821e-76,-18.487856
0,axo14.H8A,-1.5913248,7.05797936728125e-76,-18.487982
0,axo16.H10B,-1.8960943,5.743691924620933e-76,-18.499214
0,axo10.F6,-1.4296582,5.660274426065844e-76,-18.500124
0,axo4.H8,-1.5296192,5.1601339569728895e-76,-18.505232
0,axo13.C2B,-1.6117636,5.1163928431172687e-76,-18.505814
0,axo21.B1B,-1.9309442,5.075026829037121e-76,-18.506374
0,axo16.A3,-1.5826168,4.5365317812406885e-76,-18.51254
0,axo15.H10B,-1.7542481,4.398592248432337e-76,-18.514326
0,axo11.C4B,-1.9513474,3.9594493074973645e-76,-18.520115
0,axo13.H3B,-1.6561642,3.8400451032556504e-76,-18.521887
0,axo16.G11B,-1.7198989,3.4696272818097705e-76,-18.527472
0,axo9.A1A,-1.6043549,2.5295067315643703e-76,-18.544596
0,axo9.D11A,-1.4062084,1.574574049085057e-76,-18.570192
0,axo8.G11A,-1.5506567,1.4793203901797577e-76,-18.573668
0,axo11.B8B,-1.6704108,1.3796968439254342e-76,-18.577536
0,axo8.F3B,-1.661172,1.2845878459197602e-76,-18.581493
0,axo15.C12,-1.8236914,8.835049840114134e-77,-18.601694
0,axo16.G6B,-1.6565381,7.114930475460012e-77,-18.613424
0,axo14.D11A,-1.6640781,6.687193874031524e-77,-18.61687
0,axo10.H11,-1.659266,6.2490521489904546e-77,-18.620626
0,axo14.H4A,-1.6895088,6.2490521489904546e-77,-18.620697
0,axo8.A8B,-1.6805547,5.98825524962046e-77,-18.623163
0,axo29.C1A,-1.473508,5.360700553028505e-77,-18.629217
0,axo10.F2B,-1.695145,5.066074730869747e-77,-18.63237
0,axo10.A6B,-1.8424176,4.667523843619892e-77,-18.636883
0,axo21.G4B,-1.8672261,4.575702655483327e-77,-18.638073
0,axo2.B3,-1.6235462,3.909761495612763e-77,-18.646616
0,axo8.D7A,-1.6569281,2.3010856667114268e-77,-18.67507
0,axo15.A11B,-1.5787219,2.1300188683449287e-77,-18.679323
0,axo13.B4B,-1.6916499,2.084499418375108e-77,-18.680605
0,axo21.H11B,-1.8830497,1.565262997562653e-77,-18.69602
0,axo8.F4B,-1.5836674,1.049302921939337e-77,-18.717468
0,axo15.A9,-1.6375351,8.915452549891826e-78,-18.726274
0,axo4.H12,-1.6813145,6.909447160669329e-78,-18.739973
0,axo16.D6,-1.5630844,6.651949228573146e-78,-18.742125
0,axo12.B4,-1.7455677,6.304463833024071e-78,-18.74511
0,axo21.H8B,-1.7285029,6.304463833024071e-78,-18.745165
0,axo9.G10A,-1.5507866,4.501827481104411e-78,-18.763279
0,axo8.G4A,-1.4922227,3.778475380591832e-78,-18.772717
0,axo16.B9B,-1.654836,2.2122306713029217e-78,-18.801262
0,axo4.H4,-1.6992043,1.8034084432151374e-78,-18.812227
